Incident ID,Month,Year,State,FIPS,City Or County,Address,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested
2804817,January,2024,Minnesota,27,Saint Paul,780 W Wheelock Pkwy,Como Park Elementary School,0,0,0,1,"1"
2806817,January,2024,Wisconsin,55,Spring Valley,S1450 County Rd CC,Spring Valley Middle / High School,0,0,0,0,"0"
2814061,January,2024,New York,36,Nedrow,"208 Rockwell Rd, Nedrow, NY 13120",Rockwell Elementary,0,0,0,0,"0"
2804437,January,2024,South Carolina,45,Marion,601 Gurley St,Johnakin Middle School,0,0,0,0,"1"
2811775,January,2024,Louisiana,22,Florien,500 High School Dr,Florien High School,0,0,0,0,"2"
2813893,January,2024,South Carolina,45,Orangeburg,400 Magnolia St,Claflin University,0,0,0,0,"0"
2804682,January,2024,Virginia,51,Roanoke,3649 Ferncliff Ave NW,William Fleming High School,0,0,0,0,"1"
2804326,January,2024,Indiana,18,Gary,725 Clark Road,Lighthouse College Prep Academy,0,0,0,0,"1"
2803676,January,2024,Maryland,24,Ellicott City,4465 Montgomery Rd,Children's Manor Montessori School - Ellicott City,1,0,0,0,"0"
2807767,January,2024,Maryland,24,Great Mills,21130 Great Mills Rd,Great Mills High School,0,0,0,0,"1"
2804863,January,2024,North Carolina,37,Pittsboro,310 Northwood High School Rd,Northwood High School,0,0,0,0,"0"
2804339,January,2024,South Carolina,45,Hopkins,2615 Lower Richland Blvd,Lower Richland High School,0,0,0,0,"1"
2839467,January,2024,Texas,48,Sugar Land,17828 Winding Waters Ln,Anne Sullivan Elementary School,0,0,0,0,"0"
2805151,January,2024,Texas,48,Austin,12024 Vista Parke Dr,Grandview Hills Elementary,0,0,0,0,"0"
2803645,January,2024,Delaware,10,Lewes,1250 Kings Hwy,Cape Henlopen High School,0,0,0,0,"2"
2804755,January,2024,Florida,12,Palm Beach Gardens,13601 N Military Trl,William T Dwyer High School,0,0,0,0,"1"
2803448,January,2024,California,06,Perris,175 E Nuevo Rd,Perris High School,0,0,0,0,"1"
2808841,January,2024,Florida,12,Hollywood (Miramar),3400 NW 69th Ave,Henry D Perry Education Center,0,0,0,0,"1"
2804462,January,2024,South Carolina,45,Conway,1142 SC-544,Coastal Carolina University,0,0,0,0,"1"
2895167,January,2024,Utah,49,Salt Lake City (Kearns),5525 Cougar Ln,Kearns High School,0,0,0,0,"1"
2801318,January,2024,Arizona,04,Tucson,910 E 5th St,Arizona-Sonora Hall,0,0,0,0,"0"
2800627,January,2024,Ohio,39,Dayton,2021 W 3rd St,Greater Dayton Rec Center at Roosevelt Commons,1,0,0,0,"2"
2801644,January,2024,Oklahoma,40,Oklahoma City,8400 N MacArthur Blvd,Hefner Middle School,0,0,0,0,"1"
2835141,January,2024,Wisconsin,55,Eau Claire,1801 Piedmont Rd,Eau Claire North High School,0,0,0,0,"1"
2800745,January,2024,South Carolina,45,Lake City,652 N Matthews Rd,Lake City High School,0,0,0,0,"0"
2824893,January,2024,Florida,12,Spring Hill,3300 Mariner Blvd,Frank W. Springstead High School,0,0,0,0,"1"
2868032,January,2024,Virginia,51,Moneta,1203 Timberwood Ln,Smith Mountain Lake Christian Academy,0,0,0,1,"1"
2800126,January,2024,Florida,12,Miami,1100 NW 71st St,Miami Northwestern Senior High,0,1,0,0,"1"
2798844,January,2024,California,06,Armona,11075 C St,Parkview Middle School,0,0,0,0,"1"
2801641,January,2024,Oklahoma,40,Ada,13925 Co Rd 1560,Latta Public School,0,0,0,0,"0"
2800677,January,2024,Oregon,41,Hillsboro,3285 SE Rood Bridge Rd,Hillsboro High School,0,0,0,0,"0"
2799113,January,2024,Alabama,01,Tuscaloosa,300 Patriot Pw,Hillcrest High School,0,0,0,0,"1"
2799660,January,2024,Ohio,39,Youngstown (Boardman),7777 Glenwood Ave,Boardman High School,0,0,0,0,"1"
2798988,January,2024,California,06,Los Angeles,820 Broadway St,Ánimo Venice Charter High School,0,0,0,0,"1"
2799458,January,2024,New York,36,Schenectady,1629 Oneida St,Oneida Middle School,0,0,0,0,"1"
2797328,January,2024,North Carolina,37,Marshville,100 Forest Hills School Rd S,Forest Hills High School,0,0,0,0,"2"
2797492,January,2024,Tennessee,47,Nashville,160 Antioch Pike,Glencliff High School,0,0,0,0,"1"
2812881,January,2024,New Jersey,34,Minotola,1501 Central Ave,Dr. J.P. Cleary Elementary School,0,0,0,0,"1"
2795081,January,2024,Ohio,39,Dayton,3901 Turner Rd,North Dayton School of Discovery,0,0,0,0,"1"
2795369,January,2024,Florida,12,Tampa,12075 USF Mango Dr,University of South Florida,0,0,0,0,"1"
2795630,January,2024,Pennsylvania,42,Lock Haven,400 E Church St,Robb Elementary School,0,0,0,0,"1"
2794194,January,2024,Iowa,19,Perry,1200 18th St,Perry Middle and High School,2,5,1,0,"0"
2795856,January,2024,Kentucky,21,Morehead,555 Viking Dr,Rowan County Middle School,0,0,0,0,"1"
2794926,January,2024,Massachusetts,25,Boston,150 Newbury St,Snowden International School,0,0,0,0,"1"
2794376,January,2024,North Carolina,37,Raleigh,5201 Brookhaven Dr,York Elementary School,0,0,0,0,"1"
2794091,January,2024,Tennessee,47,Memphis,778 Parkrose Rd,Freedom Preparatory Academy,0,0,0,0,"0"
2785081,December,2023,Maryland,24,Upper Marlboro,12650 Brooke Ln,Dr Henry A Wise Jr High School,0,0,0,0,"1"
2784306,December,2023,Maryland,24,Upper Marlboro (Springdale),10001 Ardwick Ardmore Rd,Charles Herbert Flowers High School,0,0,0,0,"1"
2785246,December,2023,Maryland,24,Baltimore,2000 Edgewood St,KIPP Harmony Academy,0,0,0,0,"1"
2785244,December,2023,Maryland,24,Baltimore,2301 Gwynns Falls Pkwy,Frederick Douglass High School,0,0,0,0,"1"
2785242,December,2023,Maryland,24,Baltimore,1400 Orleans St,Paul Laurence Dunbar High School,0,0,0,0,"1"
2783403,December,2023,Ohio,39,Columbus (Gahanna),700 Venetian Way,High Point Elementary School,0,0,0,0,"0"
2788377,December,2023,Iowa,19,Sioux City,3200 S Cypress St,East High School,0,0,0,0,"1"
2782092,December,2023,Pennsylvania,42,Allentown,815 N Irving St,Louis E Dieruff High School,0,0,0,0,"1"
2784517,December,2023,Florida,12,Fort Myers,3057 Cleveland Ave,Coronado High School,0,0,0,0,"1"
2782528,December,2023,Tennessee,47,Memphis,6670 E Raines Rd,Kirby Middle School,0,0,0,0,"0"
2781549,December,2023,Indiana,18,Brownsburg,4845 Bulldog Dr,Reagan Elementary School,0,0,0,0,"0"
2782274,December,2023,Iowa,19,Des Moines,2600 SW 9th St,Lincoln High School,0,0,0,0,"1"
2783694,December,2023,Indiana,18,Hammond,5825 S Blaine Ave,Henry W Eggers Middle School,0,0,0,0,"1"
2781250,December,2023,Missouri,29,Kennett,510 College Ave,Kennett Middle School,0,0,0,0,"1"
2781628,December,2023,Wisconsin,55,Green Bay,2710 Lineville Rd,Bay Port High School,0,0,0,0,"1"
2779515,December,2023,Georgia,13,Atlanta,92 Piedmont Ave NE,Piedmont Central Dining Hall,1,1,0,0,"0"
2779762,December,2023,Florida,12,Jacksonville,7301 Parker School Rd,Terry Parker Sr High School,0,0,0,0,"1"
2779753,December,2023,Tennessee,47,Nashville,2835 Brick Church Pike,LEAD Brick Church,0,0,0,0,"0"
2779526,December,2023,Georgia,13,Powder Springs,2400 New MacLand Rd,McEachern High School,0,0,0,0,"2"
2778760,December,2023,Texas,48,Austin,9700 McNeil Dr,Four Points Middle School,0,0,0,0,"0"
2807462,December,2023,South Carolina,45,Florence,3200 S Irby St,South Florence High School,0,0,0,0,"0"
2779578,December,2023,Washington,53,Spokane,1622 E Wellesley Ave,Rogers High School,0,0,0,0,"1"
2779346,December,2023,Louisiana,22,Lake Charles (Moss Bluff),880 Sam Houston Jones Pkwy,Sam Houston High School,0,0,0,0,"1"
2779507,December,2023,Virginia,51,Roanoke,4902 Hidden Valley School Rd,Hidden Valley Middle School,0,0,0,0,"0"
2777785,December,2023,Mississippi,28,Brooklyn,215 Old Hwy 49 E,Forrest County Agricultural High School,0,0,0,0,"1"
2778686,December,2023,New Mexico,35,Albuquerque,1510 Ellison Dr NW,Cibola High School,0,0,0,0,"1"
2779760,December,2023,New Mexico,35,Albuquerque,69 Hotel Cir NE,Gilbert L Sena Charter High School,0,0,0,0,"1"
2777738,December,2023,Michigan,26,Kalamazoo,2107 N 26th St,Comstock High School,0,0,0,0,"0"
2777790,December,2023,Illinois,17,Oswego,1525 Harvey Rd,Oswego East High School,0,0,0,0,"1"
2778126,December,2023,Michigan,26,Detroit,5845 Auburn St,Detroit Leadership Academy High School,0,0,0,0,"2"
2778624,December,2023,Pennsylvania,42,Springville,N/A,N/A,0,0,0,0,"1"
2783456,December,2023,Ohio,39,Cleveland,5100 Biddulph Rd,James Ford Rhodes High School,0,0,0,0,"1"
2777451,December,2023,Mississippi,28,Biloxi,1921 Tribe Dr,Biloxi Junior High School,0,0,0,0,"1"
2776978,December,2023,North Carolina,37,Pembroke,8910 Deep Branch Rd,Pembroke Middle School,0,0,0,0,"0"
2777908,December,2023,California,06,Victorville,12484 Tamarisk Rd,Lakeview Leadership Academy,0,0,0,0,"1"
2776887,December,2023,South Carolina,45,Blythewood,449 Rimer Pond Rd,Round Top Elementary,0,0,0,0,"0"
2777421,December,2023,Missouri,29,Branson,263 Buccaneer Blvd,Branson Junior High School,0,0,0,0,"1"
2785269,December,2023,Maine,23,North Berwick,100 Noble Wy,Noble High School,0,0,0,0,"1"
2774956,December,2023,New Mexico,35,Albuquerque,10800 Dennis Chavez Blvd SW,Atrisco Heritage Academy High School,1,0,0,0,"1"
2775369,December,2023,California,06,San Francisco,1150 Francisco St,Galileo Academy of Science and Technology,0,0,0,0,"0"
2775364,December,2023,California,06,San Francisco,600 32nd Ave,Washington High School,0,0,0,0,"1"
2775066,December,2023,Tennessee,47,Antioch,1900 Hobson Pike,Antioch High School,0,0,0,0,"1"
2776395,December,2023,New York,36,Albany,600 New Scotland Ave,Temple Israel of Albany,0,0,0,0,"1"
2773492,December,2023,North Carolina,37,Kernersville,2500 W Mountain St,East Forsyth High School,0,0,0,0,"0"
2773400,December,2023,California,06,Lancaster,44709 Beech Ave,Life Source Preparatory Preschool,0,0,0,0,"1"
2774594,December,2023,California,06,Long Beach,1000 block of Junipero Ave,N/A,0,0,0,0,"1"
2772734,December,2023,Indiana,18,Indianapolis,7300 E 56th St,Lawrence Central High School,0,0,0,0,"2"
2773494,December,2023,New Mexico,35,Clovis,1900 N Thornton St,Clovis High School,0,0,0,0,"0"
2772021,December,2023,Nevada,32,Las Vegas,4505 S Maryland Pkwy,University of Nevada Las Vegas - Frank and Estella Beam Hall,3,1,1,0,"0"
2771255,December,2023,Texas,48,Austin,7104 Berkman Dr,Northeast Early College High School,6,3,0,0,"1"
2773085,December,2023,New York,36,Albany,99 Slingerland St,Green Tech High Charter School,0,0,0,0,"1"
2771781,December,2023,California,06,Redondo Beach,1 Sea Hawk Way,Redondo Union High School,0,0,0,0,"1"
2772890,December,2023,Massachusetts,25,Chicopee,820 Front St,Chicopee High School,0,0,0,0,"1"
2771716,December,2023,Michigan,26,Grand Rapids,2055 Rosewood Ave SE,Ottawa Hills High School,0,0,0,0,"1"
2770765,December,2023,California,06,Redondo Beach,1 Sea Hawk Way,Redondo Union High School,0,0,0,0,"1"
2771173,December,2023,Oklahoma,40,Elk City,1221 Pioneer Rd,Elk City High School,0,0,0,0,"1"
2771155,December,2023,Oklahoma,40,Oklahoma City,301 W New Orleans St,Broken Arrow Freshman Academy,0,0,0,0,"1"
2769999,December,2023,Vermont,50,Hinesburg,10888 Rte 116,Hinesburg Community School,0,0,0,0,"0"
2768312,December,2023,Ohio,39,Cincinnati (North College Hill),1620 Galbraith Rd,North College Hill High School,0,1,0,0,"0"
2768867,December,2023,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University,0,1,0,0,"1"
2907206,December,2023,Nevada,32,Las Vegas,333 S Pavilion Center Dr,Palo Verde High School,0,0,0,0,"1"
2771767,December,2023,Alaska,02,Anchorage,410 E 56th Ave,S.A.V.E High School,0,0,0,0,"1"
2767652,November,2023,North Carolina,37,Durham,3218 Rose of Sharon Rd,Riverside High School,0,0,0,0,"0"
2767655,November,2023,North Carolina,37,Lumberton,3901 Fayetteville Rd,Lumberton High School,0,0,0,0,"0"
2768445,November,2023,Alabama,01,Greenville,100 Tiger Dr,Greenville High School,0,0,0,0,"1"
2767443,November,2023,Texas,48,Houston,2507 Mona Lee Ln,N/A,1,0,1,0,"0"
2768756,November,2023,Mississippi,28,Port Gibson,159 Old Hwy 18,Port Gibson High School,0,0,0,0,"1"
2766991,November,2023,Florida,12,Saint Petersburg,1400 54th Ave S,Lakewood High School,0,0,0,0,"1"
2766838,November,2023,North Carolina,37,Rocky Mount,1400 Bethlehem Rd,Rocky Mount High School,0,0,0,0,"1"
2785277,November,2023,Iowa,19,Iowa City,1930 Lakeside Dr,Grant Wood Elementary School,0,0,0,0,"1"
2767177,November,2023,Kentucky,21,Louisville,6415 Outer Loop,Marion C. Moore School,0,0,0,0,"1"
2766426,November,2023,Massachusetts,25,Boston,215 Dorchester St,Up Academy,0,0,0,0,"1"
2765953,November,2023,North Carolina,37,Wadesboro,96 Anson High School Rd,Anson High School,0,0,0,0,"1"
2771149,November,2023,Virginia,51,Newport News,1 Avenue of the Arts,James River Hall,0,0,0,0,"1"
2766207,November,2023,Ohio,39,Columbus,284 N 22nd St,Champion Middle School,0,0,0,0,"1"
2765572,November,2023,Texas,48,Waxahachie,3001 US-287,Waxahachie High School,0,0,0,0,"0"
2766840,November,2023,Washington,53,Richland,450 Hanford St,Hanford High School,0,0,0,0,"1"
2766835,November,2023,Washington,53,Kennewick,600 N Arthur St,Kamiakin High School,0,0,0,0,"1"
2774592,November,2023,Maryland,24,Baltimore,2810 Shirley Ave,Creative City Public Charter School,0,0,0,0,"1"
2765799,November,2023,South Carolina,45,Rock Hill,2382 Firetower Rd,Castle Heights Middle School,0,0,0,0,"1"
2764980,November,2023,South Carolina,45,Florence,1119 N Irby St,Williams Middle School,0,0,0,0,"1"
2764821,November,2023,Kansas,20,Kansas City,2214 N 59 St,F.L. Schlagle High School,0,0,0,0,"1"
2765549,November,2023,Georgia,13,Lagrange,1920 Hamilton Rd,Troup County High School,0,0,0,0,"1"
2765532,November,2023,Illinois,17,Chicago,339 E Chicago Ave,Kellogg Wieboldt Hall,0,0,0,0,"0"
2762927,November,2023,Nevada,32,Las Vegas,4291 Pennwood Ave,Ed W Clark High School,0,0,0,0,"1"
2761285,November,2023,North Carolina,37,Greenville,2568 NC-33,Belvoir Elementary School,0,0,0,0,"1"
2762362,November,2023,Minnesota,27,Saint Paul,275 Lexington Pkwy N,Central High School,0,0,0,0,"1"
2761194,November,2023,California,06,Santa Rosa,1501 Mendocino Ave,Santa Rosa Junior COllege,0,0,0,0,"1"
3007789,November,2023,Missouri,29,Columbia,1104 N Providence Rd,Hickman High School,0,0,0,0,"1"
2761534,November,2023,Virginia,51,Dumfries,3401 Panther Pride Dr,Potomac High School,0,0,0,0,"1"
2760605,November,2023,Tennessee,47,Knoxville,1300 Phillip Fulmer Way,Neyland Stadium,0,0,0,0,"1"
2758692,November,2023,Louisiana,22,Lafayette,315 Rue du Belier,Acadiana High School,0,0,0,0,"1"
2759551,November,2023,Maryland,24,Rockville,250 Richard Montgomery Dr,Richard Montgomery High School,0,0,0,0,"0"
2757004,November,2023,Minnesota,27,Minneapolis (New Hope),8230 47th Ave N,Cooper High School,0,0,0,0,"2"
2757816,November,2023,Illinois,17,Peoria,811 S Griswold St,Manual High School,0,0,0,0,"1"
2757461,November,2023,Tennessee,47,Martin,201 Hannings Ln,"University of Tennessee at Martin, Arnold Pryor Building",0,0,0,0,"0"
2756405,November,2023,Kentucky,21,Lexington,1600 Man O War Blvd,Paul Laurence Dunbar High School,0,0,0,0,"1"
2776276,November,2023,Missouri,29,Clever,103 N Public School,Clever EleMiddle School,0,0,0,0,"1"
2756262,November,2023,Alabama,01,Muscle Shoals,100 Trojan Dr,Muscle Shoals Middle School,0,0,0,0,"1"
2757154,November,2023,Arizona,04,Phoenix,7107 N Black Cyn Hwy,Cornerstone Charter High School,0,0,0,0,"1"
2756872,November,2023,Oregon,41,Salem,2440 NE Lancaster Dr,McKay High School,0,0,0,0,"1"
2757496,November,2023,Ohio,39,Cleveland (Shaker Heights),15911 Aldersyde Dr,Shaker Heights High School,0,0,0,0,"1"
2757494,November,2023,Ohio,39,Toledo,2200 Arlington Ave,Bowsher High School,0,0,0,0,"1"
2756188,November,2023,North Carolina,37,Washington,400 Slatestone Rd,Washington High School,0,0,0,0,"1"
2755367,November,2023,Tennessee,47,Munford,1080 McLaughlin Dr,Munford High School,0,0,0,0,"1"
2756273,November,2023,Alabama,01,Somerville,100 Cotaco School Rd,Cotaco School,0,0,0,0,"0"
2756112,November,2023,Michigan,26,Lincoln Park,1701 Champaign Rd,Lincoln Park High School,0,0,0,0,"1"
2756292,November,2023,Illinois,17,Peoria,811 S Griswold St,Manual High School,0,0,0,0,"2"
2755911,November,2023,South Carolina,45,Columbia,6671 St Andrews Rd,Irmo High School,0,0,0,0,"1"
2755728,November,2023,California,06,Redlands,1000 W Cypress Ave,Cope Middle School,0,0,0,0,"2"
2755426,November,2023,Maryland,24,Bowie,15200 Annapolis Rd,Bowie High School,0,0,0,0,"1"
2754506,November,2023,Ohio,39,Massillon,250 29th St NW,Massillon Junior High School,0,0,0,0,"1"
2754860,November,2023,Texas,48,Victoria,2200 E Red River St,Victoria College,0,1,0,0,"1"
2756202,November,2023,Oregon,41,Medford,1551 Cunningham Ave,South Medford High School,0,0,0,0,"0"
2753938,November,2023,Texas,48,Prairie View,200 block of E M Norris St,Prairie View A&M University,1,0,0,0,"1"
2754543,November,2023,Texas,48,Hempstead,35753 Owens Rd,Herman T Jones Elementary School,0,0,0,0,"0"
2754154,November,2023,New Jersey,34,Newark,246 18th Ave,Central High School,0,1,0,0,"0"
2758102,November,2023,California,06,San Luis Obispo,Cal Poly Rd,California Polytechnic State University,0,0,0,0,"2"
2758232,November,2023,Oklahoma,40,Broken Arrow,6501 S Garnett Rd,Union Eighth Grade Center,0,0,0,0,"1"
2752988,November,2023,Georgia,13,Commerce,272 Lakeview Dr,Commerce High School,0,0,0,0,"1"
2752204,November,2023,Tennessee,47,Alamo,2556 TN-88,Maury City Elementary School,0,0,0,0,"1"
2752201,November,2023,Michigan,26,Wyoming,982 Lee St SW,East Lee Campus,0,0,0,0,"1"
2751914,November,2023,Oklahoma,40,Langston,701 Sammy Davis Jr Dr,Langston Center,0,2,0,0,"0"
2752417,November,2023,Texas,48,San Antonio,400 Eagleland Dr,Brackenridge High School,0,0,0,0,"1"
2752997,November,2023,California,06,Vallejo,840 Nebraska St,Vallejo High School,0,1,0,0,"0"
2752833,November,2023,Alabama,01,Atmore,1215 S Presley St,Atmore High School,0,2,0,0,"0"
2751271,November,2023,Idaho,16,Boise,1105 N 13th St,North Junior High,0,0,0,0,"1"
2751143,November,2023,Alabama,01,Birmingham,1114 Oxmoor Rd,Dawson Family Recreation Hall,0,0,0,0,"1"
2762596,November,2023,Ohio,39,Cleveland,1701 Castle Ave,Luis Muñoz Marin School Dual Language Academy,0,0,0,0,"1"
2751563,November,2023,Texas,48,Killeen,6000 Brushy Creek Dr,Roy J Smith Middle School,0,0,0,0,"1"
2752084,November,2023,North Carolina,37,Huntersville,11201 Old Statesville Rd,North Mecklenburg High School,0,0,0,0,"1"
2751225,November,2023,Indiana,18,Muncie,N/A,"Baker Hall, Noyer Complex, Ball State University",0,0,0,1,"1"
2750939,November,2023,Ohio,39,Reynoldsburg,8579 Summit Rd,Reynoldsburg High School - Summit Campus,0,0,0,0,"1"
2751265,November,2023,Pennsylvania,42,Philadelphia,Cecil B Moore Ave and N Broad St,Temple University Campus,0,0,0,0,"0"
2766494,November,2023,Georgia,13,Tucker,2160 Idlewood Rd,Tucker Middle School,0,0,0,0,"0"
2750531,November,2023,Florida,12,Eustis,1300 E Washington Ave,Eustis High School,0,0,0,0,"1"
2749921,November,2023,Tennessee,47,Lebanon,500 Blue Devil Blvd,Lebanon High School,0,0,0,0,"1"
2749926,November,2023,Tennessee,47,Nashville,401 Walton Ln,Maplewood High School,0,0,0,0,"1"
2750082,November,2023,Oklahoma,40,Oklahoma City,11800 N Rockwell Ave,Putnam City North High School,0,0,0,0,"1"
2750002,November,2023,Maryland,24,Indian Head,3000 Chicamuxen Rd,Henry E. Lackey High School,0,0,0,0,"1"
2750851,November,2023,Virginia,51,Blacksburg,723 University City Blvd,N/A,1,0,1,0,"0"
2751274,November,2023,Texas,48,Allen,1550 Edelweiss Dr,Alvis C Story Elementary School,0,0,0,0,"0"
2750007,November,2023,North Carolina,37,Cerro Gordo,7294 Andrew Jackson Hwy SW,West Columbus High School,0,0,0,0,"0"
2749288,November,2023,Texas,48,Coahoma,500 High School Dr,Coahoma Junior High School,0,0,0,0,"0"
2751637,November,2023,Nevada,32,Las Vegas,7100 W Dewey Dr,Durango High School,0,0,0,0,"1"
2750216,November,2023,Arkansas,05,Arkadelphia,401 High School Dr,Arkadelphia High School,0,0,0,0,"1"
2751137,November,2023,Ohio,39,Toledo,701 E Central Ave,Woodward High School,0,0,0,0,"1"
2749349,November,2023,Utah,49,Lehi,211 W Traverse Terrace Dr,Viewpoint Middle School,0,0,0,0,"0"
2749554,November,2023,Arizona,04,Wellton,9168 S Ave 36 E,Antelope Union High School,0,0,0,0,"3"
2748104,November,2023,Illinois,17,Glenview,2701 Central Rd,Springman Middle School,0,0,0,0,"0"
2749624,November,2023,South Carolina,45,Orangeburg,300 College Ave,South Carolina State University,0,0,0,0,"1"
2746811,November,2023,Florida,12,Fort Lauderdale,2501 NW 11th St,Dillard High School,0,0,0,0,"1"
